id,Level,asdf_id,gqid,shapeGroup,shapeID,shapeName,shapeType
"298",ADM2,"298","298",MEX,MEX-ADM2-50627088B66404168,Hidalgo del Parral,ADM2
"299",ADM2,"299","299",MEX,MEX-ADM2-50627088B34129009,Allende,ADM2
"300",ADM2,"300","300",MEX,MEX-ADM2-50627088B5846861,Camargo,ADM2
"301",ADM2,"301","301",MEX,MEX-ADM2-50627088B75074123,Jiménez,ADM2
"302",ADM2,"302","302",MEX,MEX-ADM2-50627088B61622152,Julimes,ADM2
"303",ADM2,"303","303",MEX,MEX-ADM2-50627088B52747727,Ojinaga,ADM2
"304",ADM2,"304","304",MEX,MEX-ADM2-50627088B40941455,Saucillo,ADM2
"305",ADM2,"305","305",MEX,MEX-ADM2-50627088B26656520,Manuel Benavides,ADM2
"306",ADM2,"306","306",MEX,MEX-ADM2-50627088B25930005,Balleza,ADM2
"307",ADM2,"307","307",MEX,MEX-ADM2-50627088B44314282,Batopilas,ADM2
"308",ADM2,"308","308",MEX,MEX-ADM2-50627088B42288302,Bocoyna,ADM2
"309",ADM2,"309","309",MEX,MEX-ADM2-50627088B83050582,Buenaventura,ADM2
"310",ADM2,"310","310",MEX,MEX-ADM2-50627088B58330153,Carichí,ADM2
"311",ADM2,"311","311",MEX,MEX-ADM2-50627088B18503384,Coronado,ADM2
"312",ADM2,"312","312",MEX,MEX-ADM2-50627088B19212269,Coyame del Sotol,ADM2
"313",ADM2,"313","313",MEX,MEX-ADM2-50627088B47349440,La Cruz,ADM2
"314",ADM2,"314","314",MEX,MEX-ADM2-50627088B90714677,Cusihuiriachi,ADM2
"315",ADM2,"315","315",MEX,MEX-ADM2-50627088B54583541,Dr. Belisario Domínguez,ADM2
"316",ADM2,"316","316",MEX,MEX-ADM2-50627088B46748986,Santa Isabel,ADM2
"317",ADM2,"317","317",MEX,MEX-ADM2-50627088B38754396,Gran Morelos,ADM2
"318",ADM2,"318","318",MEX,MEX-ADM2-50627088B91660276,Guachochi,ADM2
"319",ADM2,"319","319",MEX,MEX-ADM2-50627088B56964409,Guerrero,ADM2
"320",ADM2,"320","320",MEX,MEX-ADM2-50627088B75720052,Huejotitán,ADM2
"321",ADM2,"321","321",MEX,MEX-ADM2-50627088B25852320,Ignacio Zaragoza,ADM2
"322",ADM2,"322","322",MEX,MEX-ADM2-50627088B50157302,López,ADM2
"323",ADM2,"323","323",MEX,MEX-ADM2-50627088B39929577,Matamoros,ADM2
"324",ADM2,"324","324",MEX,MEX-ADM2-50627088B61021783,Namiquipa,ADM2
"325",ADM2,"325","325",MEX,MEX-ADM2-50627088B64533088,Nonoava,ADM2
"326",ADM2,"326","326",MEX,MEX-ADM2-50627088B15251518,Rosario,ADM2
"327",ADM2,"327","327",MEX,MEX-ADM2-50627088B37618696,San Francisco de Borja,ADM2
"328",ADM2,"328","328",MEX,MEX-ADM2-50627088B18320311,San Francisco de Conchos,ADM2
"329",ADM2,"329","329",MEX,MEX-ADM2-50627088B17833900,San Francisco del Oro,ADM2
"330",ADM2,"330","330",MEX,MEX-ADM2-50627088B95499135,Santa Bárbara,ADM2
"331",ADM2,"331","331",MEX,MEX-ADM2-50627088B23666088,Satevó,ADM2
"332",ADM2,"332","332",MEX,MEX-ADM2-50627088B36811773,El Tule,ADM2
"333",ADM2,"333","333",MEX,MEX-ADM2-50627088B40509207,Valle de Zaragoza,ADM2
"334",ADM2,"334","334",MEX,MEX-ADM2-50627088B57675838,Chihuahua,ADM2
"335",ADM2,"335","335",MEX,MEX-ADM2-50627088B72527711,Aquiles Serdán,ADM2
"336",ADM2,"336","336",MEX,MEX-ADM2-50627088B25361604,Azcapotzalco,ADM2
"337",ADM2,"337","337",MEX,MEX-ADM2-50627088B63320175,Gustavo A. Madero,ADM2
"338",ADM2,"338","338",MEX,MEX-ADM2-50627088B24389960,Miguel Hidalgo,ADM2
"339",ADM2,"339","339",MEX,MEX-ADM2-50627088B2346723,Iztacalco,ADM2
"340",ADM2,"340","340",MEX,MEX-ADM2-50627088B13728108,Venustiano Carranza,ADM2
"341",ADM2,"341","341",MEX,MEX-ADM2-50627088B24354247,Iztapalapa,ADM2
"342",ADM2,"342","342",MEX,MEX-ADM2-50627088B19027084,Gómez Palacio,ADM2
"343",ADM2,"343","343",MEX,MEX-ADM2-50627088B29855784,Tamazula,ADM2
"344",ADM2,"344","344",MEX,MEX-ADM2-50627088B75251732,Topia,ADM2
"345",ADM2,"345","345",MEX,MEX-ADM2-50627088B47174544,Vicente Guerrero,ADM2
"346",ADM2,"346","346",MEX,MEX-ADM2-50627088B94090831,Nuevo Ideal,ADM2
"347",ADM2,"347","347",MEX,MEX-ADM2-50627088B55276581,Tepehuanes,ADM2
"348",ADM2,"348","348",MEX,MEX-ADM2-50627088B31230765,Súchil,ADM2
"349",ADM2,"349","349",MEX,MEX-ADM2-50627088B1797143,San Juan de Guadalupe,ADM2
"350",ADM2,"350","350",MEX,MEX-ADM2-50627088B20152403,Santa Clara,ADM2
"351",ADM2,"351","351",MEX,MEX-ADM2-50627088B84444657,Canatlán,ADM2
"352",ADM2,"352","352",MEX,MEX-ADM2-50627088B99566234,Canelas,ADM2
"353",ADM2,"353","353",MEX,MEX-ADM2-50627088B1903759,Coneto de Comonfort,ADM2
"354",ADM2,"354","354",MEX,MEX-ADM2-50627088B96827410,Cuencamé,ADM2
"355",ADM2,"355","355",MEX,MEX-ADM2-50627088B56050300,Durango,ADM2
"356",ADM2,"356","356",MEX,MEX-ADM2-50627088B25746597,Guadalupe Victoria,ADM2
"357",ADM2,"357","357",MEX,MEX-ADM2-50627088B37135168,Hidalgo,ADM2
"358",ADM2,"358","358",MEX,MEX-ADM2-50627088B72488292,Indé,ADM2
"359",ADM2,"359","359",MEX,MEX-ADM2-50627088B26984993,Mapimí,ADM2
"360",ADM2,"360","360",MEX,MEX-ADM2-50627088B23147619,Mezquital,ADM2
"361",ADM2,"361","361",MEX,MEX-ADM2-50627088B95100523,Nazas,ADM2
"362",ADM2,"362","362",MEX,MEX-ADM2-50627088B37250116,Nombre de Dios,ADM2
"363",ADM2,"363","363",MEX,MEX-ADM2-50627088B11454871,El Oro,ADM2
"364",ADM2,"364","364",MEX,MEX-ADM2-50627088B70989900,Otáez,ADM2
"365",ADM2,"365","365",MEX,MEX-ADM2-50627088B19483128,Pánuco de Coronado,ADM2
"366",ADM2,"366","366",MEX,MEX-ADM2-50627088B3867178,Peñón Blanco,ADM2
"367",ADM2,"367","367",MEX,MEX-ADM2-50627088B39367073,Poanas,ADM2
"368",ADM2,"368","368",MEX,MEX-ADM2-50627088B55231711,Pueblo Nuevo,ADM2
"369",ADM2,"369","369",MEX,MEX-ADM2-50627088B30060992,Rodeo,ADM2
"370",ADM2,"370","370",MEX,MEX-ADM2-50627088B82376975,San Bernardo,ADM2
"371",ADM2,"371","371",MEX,MEX-ADM2-50627088B52333102,San Dimas,ADM2
"372",ADM2,"372","372",MEX,MEX-ADM2-50627088B25728066,San Juan del Río,ADM2
"373",ADM2,"373","373",MEX,MEX-ADM2-50627088B13478096,San Luis del Cordero,ADM2
"374",ADM2,"374","374",MEX,MEX-ADM2-50627088B7331060,San Pedro del Gallo,ADM2
"375",ADM2,"375","375",MEX,MEX-ADM2-50627088B65988768,Santiago Papasquiaro,ADM2
"376",ADM2,"376","376",MEX,MEX-ADM2-50627088B15861336,General Simón Bolívar,ADM2
"377",ADM2,"377","377",MEX,MEX-ADM2-50627088B30541852,Lerdo,ADM2
"378",ADM2,"378","378",MEX,MEX-ADM2-50627088B64385738,Ocampo,ADM2
"379",ADM2,"379","379",MEX,MEX-ADM2-50627088B32470604,Guanaceví,ADM2
"380",ADM2,"380","380",MEX,MEX-ADM2-50627088B44152582,Tlahualilo,ADM2
"381",ADM2,"381","381",MEX,MEX-ADM2-50627088B81124318,Comonfort,ADM2
"382",ADM2,"382","382",MEX,MEX-ADM2-50627088B85125302,Celaya,ADM2
"383",ADM2,"383","383",MEX,MEX-ADM2-50627088B83513496,Purísima del Rincón,ADM2
"384",ADM2,"384","384",MEX,MEX-ADM2-50627088B39390706,San Felipe,ADM2
"385",ADM2,"385","385",MEX,MEX-ADM2-50627088B97002435,Xichú,ADM2
"386",ADM2,"386","386",MEX,MEX-ADM2-50627088B11611442,Doctor Mora,ADM2
"387",ADM2,"387","387",MEX,MEX-ADM2-50627088B51335104,Santa Catarina,ADM2
"388",ADM2,"388","388",MEX,MEX-ADM2-50627088B66864628,Tierra Blanca,ADM2
"389",ADM2,"389","389",MEX,MEX-ADM2-50627088B97004633,Uriangato,ADM2
"390",ADM2,"390","390",MEX,MEX-ADM2-50627088B71783359,Victoria,ADM2
"391",ADM2,"391","391",MEX,MEX-ADM2-50627088B27957128,Atarjea,ADM2
"392",ADM2,"392","392",MEX,MEX-ADM2-50627088B77009301,Salvatierra,ADM2
"393",ADM2,"393","393",MEX,MEX-ADM2-50627088B14038287,San José Iturbide,ADM2
"394",ADM2,"394","394",MEX,MEX-ADM2-50627088B38928080,Pueblo Nuevo,ADM2
"395",ADM2,"395","395",MEX,MEX-ADM2-50627088B31925272,Santiago Maravatío,ADM2
"396",ADM2,"396","396",MEX,MEX-ADM2-50627088B13271408,Apaseo el Alto,ADM2
"397",ADM2,"397","397",MEX,MEX-ADM2-50627088B58513536,Apaseo el Grande,ADM2
"398",ADM2,"398","398",MEX,MEX-ADM2-50627088B70624256,Yuriria,ADM2
"399",ADM2,"399","399",MEX,MEX-ADM2-50627088B54677791,Jerécuaro,ADM2
"400",ADM2,"400","400",MEX,MEX-ADM2-50627088B95545263,Tarimoro,ADM2
"401",ADM2,"401","401",MEX,MEX-ADM2-50627088B14670554,Coroneo,ADM2
"402",ADM2,"402","402",MEX,MEX-ADM2-50627088B11900263,Tarandacuao,ADM2
"403",ADM2,"403","403",MEX,MEX-ADM2-50627088B49737599,Cortazar,ADM2
"404",ADM2,"404","404",MEX,MEX-ADM2-50627088B49402936,Acámbaro,ADM2
"405",ADM2,"405","405",MEX,MEX-ADM2-50627088B98224865,San Miguel de Allende,ADM2
"406",ADM2,"406","406",MEX,MEX-ADM2-50627088B9183128,San Francisco del Rincón,ADM2
"407",ADM2,"407","407",MEX,MEX-ADM2-50627088B3898454,Manuel Doblado,ADM2
"408",ADM2,"408","408",MEX,MEX-ADM2-50627088B26660100,Cuerámaro,ADM2
"409",ADM2,"409","409",MEX,MEX-ADM2-50627088B13883218,Valle de Santiago,ADM2
"410",ADM2,"410","410",MEX,MEX-ADM2-50627088B38230010,San Luis de la Paz,ADM2
"411",ADM2,"411","411",MEX,MEX-ADM2-50627088B62963579,Pénjamo,ADM2
"412",ADM2,"412","412",MEX,MEX-ADM2-50627088B81192148,Silao de la Victoria,ADM2
"413",ADM2,"413","413",MEX,MEX-ADM2-50627088B92177720,Abasolo,ADM2
"414",ADM2,"414","414",MEX,MEX-ADM2-50627088B81899218,Huanímaro,ADM2
"415",ADM2,"415","415",MEX,MEX-ADM2-50627088B50504002,San Diego de la Unión,ADM2
"416",ADM2,"416","416",MEX,MEX-ADM2-50627088B11705173,Villagrán,ADM2
"417",ADM2,"417","417",MEX,MEX-ADM2-50627088B90260459,Santa Cruz de Juventino Rosas,ADM2
"418",ADM2,"418","418",MEX,MEX-ADM2-50627088B20329674,Salamanca,ADM2
"419",ADM2,"419","419",MEX,MEX-ADM2-50627088B25555977,Irapuato,ADM2
"420",ADM2,"420","420",MEX,MEX-ADM2-50627088B62057299,Romita,ADM2
"421",ADM2,"421","421",MEX,MEX-ADM2-50627088B46446568,Guanajuato,ADM2
"422",ADM2,"422","422",MEX,MEX-ADM2-50627088B29634010,León,ADM2
"423",ADM2,"423","423",MEX,MEX-ADM2-50627088B91412800,Jaral del Progreso,ADM2
"424",ADM2,"424","424",MEX,MEX-ADM2-50627088B86133223,Ocampo,ADM2
"425",ADM2,"425","425",MEX,MEX-ADM2-50627088B4239201,Moroleón,ADM2
"426",ADM2,"426","426",MEX,MEX-ADM2-50627088B40034175,Dolores Hidalgo Cuna de la Independencia Nacional,ADM2
"427",ADM2,"427","427",MEX,MEX-ADM2-50627088B68504903,Apaxtla,ADM2
"428",ADM2,"428","428",MEX,MEX-ADM2-50627088B24466835,Cocula,ADM2
"429",ADM2,"429","429",MEX,MEX-ADM2-50627088B61438349,Cuetzala del Progreso,ADM2
"430",ADM2,"430","430",MEX,MEX-ADM2-50627088B84103248,Chilapa de Álvarez,ADM2
"431",ADM2,"431","431",MEX,MEX-ADM2-50627088B83278077,Chilpancingo de los Bravo,ADM2
"432",ADM2,"432","432",MEX,MEX-ADM2-50627088B1504529,General Canuto A. Neri,ADM2
"433",ADM2,"433","433",MEX,MEX-ADM2-50627088B13846438,General Heliodoro Castillo,ADM2
"434",ADM2,"434","434",MEX,MEX-ADM2-50627088B98575935,Huitzuco de los Figueroa,ADM2
"435",ADM2,"435","435",MEX,MEX-ADM2-50627088B84426583,Juan R. Escudero,ADM2
"436",ADM2,"436","436",MEX,MEX-ADM2-50627088B25927144,Leonardo Bravo,ADM2
"437",ADM2,"437","437",MEX,MEX-ADM2-50627088B9709618,Mártir de Cuilapan,ADM2
"438",ADM2,"438","438",MEX,MEX-ADM2-50627088B85638530,Mochitlán,ADM2
"439",ADM2,"439","439",MEX,MEX-ADM2-50627088B91888733,Quechultenango,ADM2
"440",ADM2,"440","440",MEX,MEX-ADM2-50627088B9162580,San Marcos,ADM2
"441",ADM2,"441","441",MEX,MEX-ADM2-50627088B20191976,Tecoanapa,ADM2
"442",ADM2,"442","442",MEX,MEX-ADM2-50627088B77619425,Teloloapan,ADM2
"443",ADM2,"443","443",MEX,MEX-ADM2-50627088B76263772,Tepecoacuilco de Trujano,ADM2
"444",ADM2,"444","444",MEX,MEX-ADM2-50627088B51454152,Tixtla de Guerrero,ADM2
"445",ADM2,"445","445",MEX,MEX-ADM2-50627088B53854469,Zitlala,ADM2
"446",ADM2,"446","446",MEX,MEX-ADM2-50627088B83650001,Eduardo Neri,ADM2
"447",ADM2,"447","447",MEX,MEX-ADM2-50627088B25934434,Iguala de la Independencia,ADM2
"448",ADM2,"448","448",MEX,MEX-ADM2-50627088B80905232,Coyuca de Benítez,ADM2
"449",ADM2,"449","449",MEX,MEX-ADM2-50627088B65258052,Alpoyeca,ADM2
"450",ADM2,"450","450",MEX,MEX-ADM2-50627088B46415893,Atenango del Río,ADM2
"451",ADM2,"451","451",MEX,MEX-ADM2-50627088B94279594,Atlamajalcingo del Monte,ADM2
"452",ADM2,"452","452",MEX,MEX-ADM2-50627088B96821836,Atlixtac,ADM2
"453",ADM2,"453","453",MEX,MEX-ADM2-50627088B34392042,Ayutla de los Libres,ADM2
"454",ADM2,"454","454",MEX,MEX-ADM2-50627088B2291067,Azoyú,ADM2
"455",ADM2,"455","455",MEX,MEX-ADM2-50627088B54217780,Copala,ADM2
"456",ADM2,"456","456",MEX,MEX-ADM2-50627088B48728875,Copalillo,ADM2
"457",ADM2,"457","457",MEX,MEX-ADM2-50627088B27475743,Copanatoyac,ADM2
"458",ADM2,"458","458",MEX,MEX-ADM2-50627088B57551350,Cualác,ADM2
"459",ADM2,"459","459",MEX,MEX-ADM2-50627088B39493784,Cuautepec,ADM2
"460",ADM2,"460","460",MEX,MEX-ADM2-50627088B25750272,Florencio Villarreal,ADM2
"461",ADM2,"461","461",MEX,MEX-ADM2-50627088B15243591,Huamuxtitlán,ADM2
"462",ADM2,"462","462",MEX,MEX-ADM2-50627088B91797543,Igualapa,ADM2
"463",ADM2,"463","463",MEX,MEX-ADM2-50627088B55706157,Malinaltepec,ADM2
"464",ADM2,"464","464",MEX,MEX-ADM2-50627088B23819876,Olinalá,ADM2
"465",ADM2,"465","465",MEX,MEX-ADM2-50627088B23535105,Ometepec,ADM2
"466",ADM2,"466","466",MEX,MEX-ADM2-50627088B14990797,San Luis Acatlán,ADM2
"467",ADM2,"467","467",MEX,MEX-ADM2-50627088B99900129,Tlacoapa,ADM2
"468",ADM2,"468","468",MEX,MEX-ADM2-50627088B10768953,Tlapa de Comonfort,ADM2
"469",ADM2,"469","469",MEX,MEX-ADM2-50627088B14128871,Xalpatláhuac,ADM2
"470",ADM2,"470","470",MEX,MEX-ADM2-50627088B73857104,Xochihuehuetlán,ADM2
"471",ADM2,"471","471",MEX,MEX-ADM2-50627088B46751904,Xochistlahuaca,ADM2
"472",ADM2,"472","472",MEX,MEX-ADM2-50627088B45221838,Zapotitlán Tablas,ADM2
"473",ADM2,"473","473",MEX,MEX-ADM2-50627088B43862423,Acatepec,ADM2
"474",ADM2,"474","474",MEX,MEX-ADM2-50627088B15333494,Marquelia,ADM2
"475",ADM2,"475","475",MEX,MEX-ADM2-50627088B25583583,José Joaquín de Herrera,ADM2
"476",ADM2,"476","476",MEX,MEX-ADM2-50627088B5814930,Juchitán,ADM2
"477",ADM2,"477","477",MEX,MEX-ADM2-50627088B27997524,Iliatenco,ADM2
"478",ADM2,"478","478",MEX,MEX-ADM2-50627088B35337205,Cuajinicuilapa,ADM2
"479",ADM2,"479","479",MEX,MEX-ADM2-50627088B18747667,Tlacoachistlahuaca,ADM2
"480",ADM2,"480","480",MEX,MEX-ADM2-50627088B25813354,Tlalixtaquilla de Maldonado,ADM2
"481",ADM2,"481","481",MEX,MEX-ADM2-50627088B19549242,Alcozauca de Guerrero,ADM2
"482",ADM2,"482","482",MEX,MEX-ADM2-50627088B93600011,Metlatónoc,ADM2
"483",ADM2,"483","483",MEX,MEX-ADM2-50627088B20283167,Cochoapa el Grande,ADM2
"484",ADM2,"484","484",MEX,MEX-ADM2-50627088B30528415,Ahuacuotzingo,ADM2
"485",ADM2,"485","485",MEX,MEX-ADM2-50627088B65244286,Petatlán,ADM2
"486",ADM2,"486","486",MEX,MEX-ADM2-50627088B44632199,Ajuchitlán del Progreso,ADM2
"487",ADM2,"487","487",MEX,MEX-ADM2-50627088B25944382,Arcelia,ADM2
"488",ADM2,"488","488",MEX,MEX-ADM2-50627088B61180588,Atoyac de Álvarez,ADM2
"489",ADM2,"489","489",MEX,MEX-ADM2-50627088B16133251,Benito Juárez,ADM2
"490",ADM2,"490","490",MEX,MEX-ADM2-50627088B63065262,Coahuayutla de José María Izazaga,ADM2
"491",ADM2,"491","491",MEX,MEX-ADM2-50627088B58133048,Cutzamala de Pinzón,ADM2
"492",ADM2,"492","492",MEX,MEX-ADM2-50627088B82783014,San Miguel Totolapan,ADM2
"493",ADM2,"493","493",MEX,MEX-ADM2-50627088B1508553,Técpan de Galeana,ADM2
"494",ADM2,"494","494",MEX,MEX-ADM2-50627088B52989478,Tlalchapa,ADM2
"495",ADM2,"495","495",MEX,MEX-ADM2-50627088B73811583,Tlapehuala,ADM2
"496",ADM2,"496","496",MEX,MEX-ADM2-50627088B47180079,Coyuca de Catalán,ADM2
"497",ADM2,"497","497",MEX,MEX-ADM2-50627088B70140672,Zirándaro,ADM2
"498",ADM2,"498","498",MEX,MEX-ADM2-50627088B41341319,La Unión de Isidoro Montes de Oca,ADM2
"499",ADM2,"499","499",MEX,MEX-ADM2-50627088B42199166,Ixcateopan de Cuauhtémoc,ADM2
"500",ADM2,"500","500",MEX,MEX-ADM2-50627088B6936070,Pedro Ascencio Alquisiras,ADM2
"501",ADM2,"501","501",MEX,MEX-ADM2-50627088B13006756,Pilcaya,ADM2
"502",ADM2,"502","502",MEX,MEX-ADM2-50627088B92198692,Tetipac,ADM2
"503",ADM2,"503","503",MEX,MEX-ADM2-50627088B41487379,Taxco de Alarcón,ADM2
"504",ADM2,"504","504",MEX,MEX-ADM2-50627088B52177910,Buenavista de Cuéllar,ADM2
"505",ADM2,"505","505",MEX,MEX-ADM2-50627088B1882769,Pungarabato,ADM2
"506",ADM2,"506","506",MEX,MEX-ADM2-50627088B51611632,Zihuatanejo de Azueta,ADM2
"507",ADM2,"507","507",MEX,MEX-ADM2-50627088B66965967,Acapulco de Juárez,ADM2
"508",ADM2,"508","508",MEX,MEX-ADM2-50627088B82932569,Metepec,ADM2
"509",ADM2,"509","509",MEX,MEX-ADM2-50627088B70276451,Almoloya,ADM2
"510",ADM2,"510","510",MEX,MEX-ADM2-50627088B72415418,Apan,ADM2
"511",ADM2,"511","511",MEX,MEX-ADM2-50627088B79172571,Acatlán,ADM2
"512",ADM2,"512","512",MEX,MEX-ADM2-50627088B84731619,Acaxochitlán,ADM2
"513",ADM2,"513","513",MEX,MEX-ADM2-50627088B82514192,Actopan,ADM2
"514",ADM2,"514","514",MEX,MEX-ADM2-50627088B54071821,Agua Blanca de Iturbide,ADM2
"515",ADM2,"515","515",MEX,MEX-ADM2-50627088B93709999,Alfajayucan,ADM2
"516",ADM2,"516","516",MEX,MEX-ADM2-50627088B92879313,Atlapexco,ADM2
"517",ADM2,"517","517",MEX,MEX-ADM2-50627088B92549173,Atotonilco el Grande,ADM2
"518",ADM2,"518","518",MEX,MEX-ADM2-50627088B89626835,Calnali,ADM2
"519",ADM2,"519","519",MEX,MEX-ADM2-50627088B82067438,Cardonal,ADM2
"520",ADM2,"520","520",MEX,MEX-ADM2-50627088B79565856,Cuautepec de Hinojosa,ADM2
"521",ADM2,"521","521",MEX,MEX-ADM2-50627088B4939035,Chapulhuacán,ADM2
"522",ADM2,"522","522",MEX,MEX-ADM2-50627088B15093065,Epazoyucan,ADM2
"523",ADM2,"523","523",MEX,MEX-ADM2-50627088B68403179,Huasca de Ocampo,ADM2
"524",ADM2,"524","524",MEX,MEX-ADM2-50627088B10553913,Huautla,ADM2
"525",ADM2,"525","525",MEX,MEX-ADM2-50627088B2935504,Huazalingo,ADM2
"526",ADM2,"526","526",MEX,MEX-ADM2-50627088B49699796,Huehuetla,ADM2
"527",ADM2,"527","527",MEX,MEX-ADM2-50627088B65167381,Huejutla de Reyes,ADM2
"528",ADM2,"528","528",MEX,MEX-ADM2-50627088B57645433,Ixmiquilpan,ADM2
"529",ADM2,"529","529",MEX,MEX-ADM2-50627088B64071612,Jacala de Ledezma,ADM2
"530",ADM2,"530","530",MEX,MEX-ADM2-50627088B1358484,Jaltocán,ADM2
"531",ADM2,"531","531",MEX,MEX-ADM2-50627088B65500062,Juárez Hidalgo,ADM2
"532",ADM2,"532","532",MEX,MEX-ADM2-50627088B98303316,Lolotla,ADM2
"533",ADM2,"533","533",MEX,MEX-ADM2-50627088B72585926,San Agustín Metzquititlán,ADM2
"534",ADM2,"534","534",MEX,MEX-ADM2-50627088B69495658,Mineral del Chico,ADM2
"535",ADM2,"535","535",MEX,MEX-ADM2-50627088B75104122,Mineral del Monte,ADM2
"536",ADM2,"536","536",MEX,MEX-ADM2-50627088B12048760,La Misión,ADM2
"537",ADM2,"537","537",MEX,MEX-ADM2-50627088B78426480,Molango de Escamilla,ADM2
"538",ADM2,"538","538",MEX,MEX-ADM2-50627088B18179846,Nicolás Flores,ADM2
"539",ADM2,"539","539",MEX,MEX-ADM2-50627088B82388306,Omitlán de Juárez,ADM2
"540",ADM2,"540","540",MEX,MEX-ADM2-50627088B84641919,San Felipe Orizatlán,ADM2
"541",ADM2,"541","541",MEX,MEX-ADM2-50627088B15226912,Pacula,ADM2
"542",ADM2,"542","542",MEX,MEX-ADM2-50627088B58430044,Pisaflores,ADM2
"543",ADM2,"543","543",MEX,MEX-ADM2-50627088B64819441,Mineral de la Reforma,ADM2
"544",ADM2,"544","544",MEX,MEX-ADM2-50627088B59412422,San Bartolo Tutotepec,ADM2
"545",ADM2,"545","545",MEX,MEX-ADM2-50627088B69250003,Santiago de Anaya,ADM2
"546",ADM2,"546","546",MEX,MEX-ADM2-50627088B45406934,Santiago Tulantepec de Lugo Guerrero,ADM2
"547",ADM2,"547","547",MEX,MEX-ADM2-50627088B25888777,Singuilucan,ADM2
"548",ADM2,"548","548",MEX,MEX-ADM2-50627088B28137273,Tasquillo,ADM2
"549",ADM2,"549","549",MEX,MEX-ADM2-50627088B35299217,Tenango de Doria,ADM2
"550",ADM2,"550","550",MEX,MEX-ADM2-50627088B44191450,Tepehuacán de Guerrero,ADM2
"551",ADM2,"551","551",MEX,MEX-ADM2-50627088B70956201,Tianguistengo,ADM2
"552",ADM2,"552","552",MEX,MEX-ADM2-50627088B66260464,Tlahuiltepa,ADM2
"553",ADM2,"553","553",MEX,MEX-ADM2-50627088B3963805,Tlanchinol,ADM2
"554",ADM2,"554","554",MEX,MEX-ADM2-50627088B85361529,Xochiatipan,ADM2
"555",ADM2,"555","555",MEX,MEX-ADM2-50627088B86959319,Xochicoatlán,ADM2
"556",ADM2,"556","556",MEX,MEX-ADM2-50627088B49108758,Yahualica,ADM2
"557",ADM2,"557","557",MEX,MEX-ADM2-50627088B22085059,Zacualtipán de Ángeles,ADM2
"558",ADM2,"558","558",MEX,MEX-ADM2-50627088B83149688,Zimapán,ADM2
"559",ADM2,"559","559",MEX,MEX-ADM2-50627088B16430820,Tlanalapa,ADM2
"560",ADM2,"560","560",MEX,MEX-ADM2-50627088B34580345,Emiliano Zapata,ADM2
"561",ADM2,"561","561",MEX,MEX-ADM2-50627088B54057153,Tecozautla,ADM2
"562",ADM2,"562","562",MEX,MEX-ADM2-50627088B7567336,Eloxochitlán,ADM2
"563",ADM2,"563","563",MEX,MEX-ADM2-50627088B360220,Metztitlán,ADM2
"564",ADM2,"564","564",MEX,MEX-ADM2-50627088B80757759,Huichapan,ADM2
"565",ADM2,"565","565",MEX,MEX-ADM2-50627088B11101138,Tepeapulco,ADM2
"566",ADM2,"566","566",MEX,MEX-ADM2-50627088B36195866,Zempoala,ADM2
"567",ADM2,"567","567",MEX,MEX-ADM2-50627088B54558711,Tizayuca,ADM2
"568",ADM2,"568","568",MEX,MEX-ADM2-50627088B59991852,Tolcayuca,ADM2
"569",ADM2,"569","569",MEX,MEX-ADM2-50627088B59643444,San Agustín Tlaxiaca,ADM2
"570",ADM2,"570","570",MEX,MEX-ADM2-50627088B91714470,Villa de Tezontepec,ADM2
"571",ADM2,"571","571",MEX,MEX-ADM2-50627088B1364866,Mixquiahuala de Juárez,ADM2
"572",ADM2,"572","572",MEX,MEX-ADM2-50627088B32351513,Tezontepec de Aldama,ADM2
"573",ADM2,"573","573",MEX,MEX-ADM2-50627088B71704838,Tlahuelilpan,ADM2
"574",ADM2,"574","574",MEX,MEX-ADM2-50627088B816987,Tlaxcoapan,ADM2
"575",ADM2,"575","575",MEX,MEX-ADM2-50627088B41657689,Nopala de Villagrán,ADM2
"576",ADM2,"576","576",MEX,MEX-ADM2-50627088B1749793,Chapantongo,ADM2
"577",ADM2,"577","577",MEX,MEX-ADM2-50627088B24987430,Tepeji del Río de Ocampo,ADM2
"578",ADM2,"578","578",MEX,MEX-ADM2-50627088B65308956,Tula de Allende,ADM2
"579",ADM2,"579","579",MEX,MEX-ADM2-50627088B14335462,Atitalaquia,ADM2
"580",ADM2,"580","580",MEX,MEX-ADM2-50627088B49084785,Atotonilco de Tula,ADM2
"581",ADM2,"581","581",MEX,MEX-ADM2-50627088B35261756,Tepetitlán,ADM2
"582",ADM2,"582","582",MEX,MEX-ADM2-50627088B99247673,El Arenal,ADM2
"583",ADM2,"583","583",MEX,MEX-ADM2-50627088B72589447,Chilcuautla,ADM2
"584",ADM2,"584","584",MEX,MEX-ADM2-50627088B26706674,Francisco I. Madero,ADM2
"585",ADM2,"585","585",MEX,MEX-ADM2-50627088B58257863,Pachuca de Soto,ADM2
"586",ADM2,"586","586",MEX,MEX-ADM2-50627088B23399959,Progreso de Obregón,ADM2
"587",ADM2,"587","587",MEX,MEX-ADM2-50627088B48309194,San Salvador,ADM2
"588",ADM2,"588","588",MEX,MEX-ADM2-50627088B28891771,Zapotlán de Juárez,ADM2
"589",ADM2,"589","589",MEX,MEX-ADM2-50627088B42817997,Tetepango,ADM2
"590",ADM2,"590","590",MEX,MEX-ADM2-50627088B2119413,Ajacuba,ADM2
